,artist_name,track_name,track_id,popularity,album_name,album_id,album_release_date,album_type,album_cover_url,track_duration_ms,explicit,track_number,disc_number,track_preview_url,track_uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,artist_id,artist_uri,artist_genres,artist_popularity
561,Sick Mind,Cosa Cambia,3rhkcpsyDUwLkFE7EKVYu0,0,Gavetta,4E92JrIe5d3QBp1coqtMoX,2017-12-26,single,https://i.scdn.co/image/ab67616d0000b2730ce7d2d3e84d5502c55f92b0,190955,True,3,1,https://p.scdn.co/mp3-preview/4f4ff79f1b9fbdd531f007be27c849a9338bc5fc?cid=2252af966d654a1b96082cc58f6326f4,spotify:track:3rhkcpsyDUwLkFE7EKVYu0,0.434,0.574,9,-13.725,1,0.355,0.00112,0.0106,0.132,0.417,129.464,7vEeiFlzs2ZClHUKXJ2g2K,spotify:artist:7vEeiFlzs2ZClHUKXJ2g2K,[],0
562,Manomay Bhattacharya,Akash Tomay Chhunye Jabe,47fgq4yIWnp9hvq0HPz3FA,0,Chhoan,3kdYsm0waw3HsZ40vpatkB,2017-12-22,single,https://i.scdn.co/image/ab67616d0000b273e8a03914dcd7c23bfe14272f,275738,False,3,1,https://p.scdn.co/mp3-preview/353491cf006466a3f189c33a49e668634e8c2693?cid=2252af966d654a1b96082cc58f6326f4,spotify:track:47fgq4yIWnp9hvq0HPz3FA,0.497,0.508,8,-8.048,1,0.0327,0.738,0.0,0.133,0.617,160.006,7FgeUHGmFcoduuYGlwPhkW,spotify:artist:7FgeUHGmFcoduuYGlwPhkW,['rabindra sangeet'],24
563,Blemow,Almost There,53u4m4sS3qSgas3WLvk5En,0,Dutch Cow #1,0jua39IblLHy1cnkvemx14,2017-01-09,album,https://i.scdn.co/image/ab67616d0000b273b557d5379ea283527b00878d,455172,False,1,1,https://p.scdn.co/mp3-preview/39c3ec18da97eb876cf22f22d5cec3714dd462e2?cid=2252af966d654a1b96082cc58f6326f4,spotify:track:53u4m4sS3qSgas3WLvk5En,0.512,0.733,2,-11.589,1,0.0338,0.000135,0.872,0.066,0.318,144.99,7Jy0hCucaWAJWWrO2wktNL,spotify:artist:7Jy0hCucaWAJWWrO2wktNL,[],0
564,Credo,Surfin',1wsRFQn8VMMq5rphAnrqxT,0,ADE: 2017,2TjVdSElQgVTxiQPRy0xqY,2017-10-29,compilation,https://i.scdn.co/image/ab67616d0000b27395e25aa9110ba5dacc985f71,426562,False,10,1,https://p.scdn.co/mp3-preview/5c01cee8bd244cf03ac63822144f88fda163554f?cid=2252af966d654a1b96082cc58f6326f4,spotify:track:1wsRFQn8VMMq5rphAnrqxT,0.674,0.55,11,-9.682,0,0.0474,0.000642,0.906,0.108,0.0549,127.994,13boT9Eu4zWyxbyp8VMftO,spotify:artist:13boT9Eu4zWyxbyp8VMftO,"['latvian pop', 'latvian rock']",22
565,Chano Pèrez,A mi pequeña,6QG22nLITwo0iitfhTwBHS,0,Acontratiempo,2erthoMJ9EnVpUEZjPrvND,2017-05-19,album,https://i.scdn.co/image/ab67616d0000b27378378b02a2c2e6c402d461d7,267354,False,6,1,https://p.scdn.co/mp3-preview/85be260e4dd3e567b5549395fa265271e95a2ac9?cid=2252af966d654a1b96082cc58f6326f4,spotify:track:6QG22nLITwo0iitfhTwBHS,0.643,0.641,9,-7.074,0,0.0334,0.497,5.85e-05,0.043,0.663,151.945,0xQTGSEMPnB3FT8WTu334T,spotify:artist:0xQTGSEMPnB3FT8WTu334T,[],0
566,Digital Blizzard,Strike Out,0RaFm3mx2zy9awXLgrDpYM,0,Industrial Overlords,4xSuAPtbB7KnQ9JIAEH6XE,2017-08-29,album,https://i.scdn.co/image/ab67616d0000b2732638e92512fd1bdfe890ff5e,109600,False,12,1,https://p.scdn.co/mp3-preview/22b96fdd11aa180b196b30d5ecfa6abc6a3704c0?cid=2252af966d654a1b96082cc58f6326f4,spotify:track:0RaFm3mx2zy9awXLgrDpYM,0.406,0.736,1,-7.654,1,0.0462,0.00956,0.861,0.141,0.0597,150.242,25F7RsxWKRz5bvZMDbwtzM,spotify:artist:25F7RsxWKRz5bvZMDbwtzM,[],4
567,Caciques De San Luis Potosi,Polleros Del Sur,3lH5vOv4h3MA9oBoAF9sb3,0,Corridos De Pelicula,4HeOCQB7Ge84nGsUorklMg,2017-10-10,album,https://i.scdn.co/image/ab67616d0000b273626c7c1807d6abb9fa9f3aed,204466,False,12,1,https://p.scdn.co/mp3-preview/3fc092a462a82c59fac9a0977b2b9ea6eeae7dec?cid=2252af966d654a1b96082cc58f6326f4,spotify:track:3lH5vOv4h3MA9oBoAF9sb3,0.767,0.905,7,-5.718,1,0.149,0.476,0.000162,0.144,0.875,113.858,4VxeAG46k9xq4oqpjPis92,spotify:artist:4VxeAG46k9xq4oqpjPis92,['musica potosina'],30
568,Márcio Rocha,Blues Cabaret,0BuGDYw4O3qaQrCXv701Qx,0,No Blues Até os Ossos,00wN64ysZUz4dB5dnkaiBW,2017-01-06,album,https://i.scdn.co/image/ab67616d0000b2733caa083de5e0770133975f1d,254680,False,10,1,https://p.scdn.co/mp3-preview/6e7b64fa18880a64bc52b0f2eb07552f042d03b4?cid=2252af966d654a1b96082cc58f6326f4,spotify:track:0BuGDYw4O3qaQrCXv701Qx,0.744,0.566,2,-11.473,0,0.0485,0.672,0.000746,0.16,0.691,119.85,2Gg2KknpQwQ5KVRy2WFyQO,spotify:artist:2Gg2KknpQwQ5KVRy2WFyQO,['brazilian blues'],0
569,Ed Riegler,Flexible Flyer,0m9kVSt3Y7G18emXh1aiyW,0,Good to Be Here,2He3LFkBaM9FusjguPQ8Yb,2017-09-19,album,https://i.scdn.co/image/ab67616d0000b2732d5568b46677233783e7e635,148413,False,13,1,https://p.scdn.co/mp3-preview/386415395ac887b220e7f701215a036da8fa84cd?cid=2252af966d654a1b96082cc58f6326f4,spotify:track:0m9kVSt3Y7G18emXh1aiyW,0.594,0.303,4,-15.99,0,0.0316,0.668,0.000404,0.116,0.534,143.288,0lJMfyjQqP4nWJUYFeRVQP,spotify:artist:0lJMfyjQqP4nWJUYFeRVQP,[],0
570,YaBoyShizo,I Can't Relate,0xDvoSVqfXa12DvZkCGFtz,0,Run It Up,6bl2TdVlISxygGeUCdCliG,2017-05-11,album,https://i.scdn.co/image/ab67616d0000b27335be12e7982a967b6376bcd7,358687,True,5,1,https://p.scdn.co/mp3-preview/f5c3e98ee9b68cf89ce06af1b719bc4c8c2e657e?cid=2252af966d654a1b96082cc58f6326f4,spotify:track:0xDvoSVqfXa12DvZkCGFtz,0.85,0.394,1,-14.284,1,0.0713,0.00299,0.0465,0.161,0.225,101.994,3PBwfK5SFzSNgt9CTKZ6om,spotify:artist:3PBwfK5SFzSNgt9CTKZ6om,[],2
571,Harvey McKay,Virus,6GTEXgeOxuO77XR3EMhwqM,0,Bedrock Collection 2017,3QgMtSc7ybCBbogQVwBBuE,2017-12-18,compilation,https://i.scdn.co/image/ab67616d0000b2734915c36359967ecc2da49ba8,407572,False,14,1,https://p.scdn.co/mp3-preview/e2dd520050b597d92b1b3fc81e0e700e97ed6102?cid=2252af966d654a1b96082cc58f6326f4,spotify:track:6GTEXgeOxuO77XR3EMhwqM,0.803,0.935,1,-8.926,1,0.0477,0.000587,0.785,0.0549,0.382,126.005,6qB9lDPQ6tFbI1gZcSawCS,spotify:artist:6qB9lDPQ6tFbI1gZcSawCS,"['deep minimal techno', 'scottish techno', 'techno']",28
572,Ernest Peters,The Search for Identity,4FU4JIvxPaTcGD2z7ue8r8,0,"My Life, Pt. One",3PNW4ySyiYJ0I5GpXD0ust,2017-12-15,album,https://i.scdn.co/image/ab67616d0000b2737eebcf08c2e1c6e4a2382486,62173,False,8,1,https://p.scdn.co/mp3-preview/3026484c7c793078758c1ff94a413c0805de36de?cid=2252af966d654a1b96082cc58f6326f4,spotify:track:4FU4JIvxPaTcGD2z7ue8r8,0.646,0.344,11,-13.287,0,0.469,0.949,0.0102,0.103,0.726,68.882,1A6l9CO87lgkfl93NT2III,spotify:artist:1A6l9CO87lgkfl93NT2III,[],0
573,STandART,Fever,3hVCmZeSv9ZVAf1DtuXWUy,0,Mysteries of the Seabirds,6BtDoeElPezYU7uaOZmDYr,2017-06-01,album,https://i.scdn.co/image/ab67616d0000b273f31041a219e2db128e74fbb3,260874,False,11,1,https://p.scdn.co/mp3-preview/92b700aa3ec683fc2a0f95dd00bb1dab7289d170?cid=2252af966d654a1b96082cc58f6326f4,spotify:track:3hVCmZeSv9ZVAf1DtuXWUy,0.549,0.938,4,-6.128,0,0.0531,0.0769,0.0207,0.236,0.681,152.016,703i9lcbfjd2lveJb9Yraz,spotify:artist:703i9lcbfjd2lveJb9Yraz,[],0
574,MacShawn100,"The Position (feat. Ice Cube, Snoop Dogg)",6GhGNujTapY5iwpk86S548,0,"Urban Heartbeat, Vol. 3",5EFMGgGXV7qL32mSV4rAXT,2017-08-30,compilation,https://i.scdn.co/image/ab67616d0000b27353afaa402136a9f68df582c1,180104,False,2,1,https://p.scdn.co/mp3-preview/a0c6ef77b8059f125355c96ffcc537ea033d71e4?cid=2252af966d654a1b96082cc58f6326f4,spotify:track:6GhGNujTapY5iwpk86S548,0.534,0.89,2,-4.906,1,0.356,0.0486,0.0,0.3,0.366,91.839,3aos4kvwuCrdmuccvWqmHc,spotify:artist:3aos4kvwuCrdmuccvWqmHc,[],2
575,Gustavo e João Felipe,Promessas,3B3QiPbt2QJ7U0BzYWK0Iz,0,Não Tava na Zona,4V1IR97R5BmjhMv9zkYOgD,2017-03-27,album,https://i.scdn.co/image/ab67616d0000b2738e9beefbdd641757b6a4d884,211613,False,6,1,https://p.scdn.co/mp3-preview/b2d0faddf68ae490826f37af76cb3d0e97b7c662?cid=2252af966d654a1b96082cc58f6326f4,spotify:track:3B3QiPbt2QJ7U0BzYWK0Iz,0.712,0.629,5,-6.122,1,0.0265,0.797,3.59e-06,0.117,0.538,119.973,159LFbQL3n9hhikZTPWmTY,spotify:artist:159LFbQL3n9hhikZTPWmTY,[],0
576,RedFace,Ain't Coming Back,0ocu3lO9WQvvoGeqwOtPWL,0,Red.,76REDjqJgKbkuFCnI6tYmr,2017-04-28,single,https://i.scdn.co/image/ab67616d0000b2732455f3354191145984480fed,216053,False,1,1,https://p.scdn.co/mp3-preview/55075f005fe0afe90d416bd598bbb29929aa1087?cid=2252af966d654a1b96082cc58f6326f4,spotify:track:0ocu3lO9WQvvoGeqwOtPWL,0.462,0.899,6,-5.596,0,0.0425,0.000731,0.0163,0.123,0.866,120.81,11ZTGUnrzruNjMcW0Z6z8E,spotify:artist:11ZTGUnrzruNjMcW0Z6z8E,[],0
577,Holy Christopher,Missex XP,2cGgAH5QTaqVJGH97UK8F5,0,Holy Christopher & the Doctors,4GsLr0Fhfw1fkp6Cf6lv8K,2017-06-19,single,https://i.scdn.co/image/ab67616d0000b2730594a1a17f555c0d7b0873cf,163551,False,3,1,https://p.scdn.co/mp3-preview/3439aafb90549ddc1b70120b68901ce019bba3fc?cid=2252af966d654a1b96082cc58f6326f4,spotify:track:2cGgAH5QTaqVJGH97UK8F5,0.466,0.897,2,-6.253,1,0.0344,0.000107,0.000766,0.0758,0.671,104.898,7JmfjI96GHg3l54Iwd5TGL,spotify:artist:7JmfjI96GHg3l54Iwd5TGL,[],0
578,Third of Never,If You Don't Keep Me Happy,1LPH41VBexVE1aK0Y5g8gc,0,Austerity,14XyBojnFs9wq9XRrdg3XP,2017-09-23,album,https://i.scdn.co/image/ab67616d0000b273e029e0e5150b77d81875c5df,208493,False,7,1,https://p.scdn.co/mp3-preview/b3c63a08a2ed2c009353ba56faaf958300712fad?cid=2252af966d654a1b96082cc58f6326f4,spotify:track:1LPH41VBexVE1aK0Y5g8gc,0.327,0.982,7,-3.503,1,0.0537,5.73e-06,0.000958,0.0956,0.605,144.906,48efi5sHiTCXGkkaoWfARY,spotify:artist:48efi5sHiTCXGkkaoWfARY,[],0
579,Zezinho dos Teclados,Faz Mais uma Vez Comigo,3WWs9w82Um9uUfQET7VK1Q,0,Piseiro,3BcoPSMzgShJoEeMRjpidF,2017-08-06,album,https://i.scdn.co/image/ab67616d0000b2731c0bc4c0c9c451e5d601e222,143020,False,16,1,https://p.scdn.co/mp3-preview/55ab46abf54fb738ab93f9bbbab2f36e3039e7cb?cid=2252af966d654a1b96082cc58f6326f4,spotify:track:3WWs9w82Um9uUfQET7VK1Q,0.903,0.838,2,-5.446,1,0.0309,0.497,0.0,0.0888,0.978,123.536,6pJK5H5JOaT7OgFzv5CT22,spotify:artist:6pJK5H5JOaT7OgFzv5CT22,[],5
580,North of Mason-Dixon (Nomad),Grand Love,5vNaHbFTYmi0hBTqoWIAOf,0,A Day Late,1mHaNRf702VWgRnwa5uaRU,2017-12-08,single,https://i.scdn.co/image/ab67616d0000b27313659d69c6ec054d1c3618c5,293362,False,3,1,https://p.scdn.co/mp3-preview/5e9a27a3caebfdc85ee58ce9b06704ca5390aafb?cid=2252af966d654a1b96082cc58f6326f4,spotify:track:5vNaHbFTYmi0hBTqoWIAOf,0.323,0.453,7,-10.575,1,0.0319,0.33,0.000118,0.134,0.452,80.708,1dbjTXBwXcWWuIx5yd1485,spotify:artist:1dbjTXBwXcWWuIx5yd1485,[],0
581,Masatoshi Takeda,Midnight Street,4QThVKHaaQKg2VAjmET8g9,0,Peridot,0yNru550gXBomgKk315j0r,2017-08-01,album,https://i.scdn.co/image/ab67616d0000b2738a0b9921b45bfafa1272a4ba,324720,False,3,1,https://p.scdn.co/mp3-preview/9558b9e65ea721c04a66190bbc884dfd2b6b3f77?cid=2252af966d654a1b96082cc58f6326f4,spotify:track:4QThVKHaaQKg2VAjmET8g9,0.631,0.3,0,-8.196,0,0.0413,0.908,0.874,0.106,0.21,82.83,4mv7czZcvGoTJsnJcExZLU,spotify:artist:4mv7czZcvGoTJsnJcExZLU,[],0
582,Jiwa,Modal,4qIE1mhl2oliVac7fwXRl7,0,Jiwa,5yR06E0bwlNZg4lmqGzprj,2017-12-08,album,https://i.scdn.co/image/ab67616d0000b27383e3c071de7d020e4b7015b8,334838,False,6,1,https://p.scdn.co/mp3-preview/703fba18c4c44aef491e3edc52907909f173081b?cid=2252af966d654a1b96082cc58f6326f4,spotify:track:4qIE1mhl2oliVac7fwXRl7,0.804,0.79,7,-11.592,1,0.0654,0.00442,0.942,0.0594,0.637,123.999,4vc7EptJ1uP02fMmLBD82M,spotify:artist:4vc7EptJ1uP02fMmLBD82M,[],0
583,Bob Lark,Yardbird Suite,4cieHdkGBtuTDnZAzACCP2,0,Thick As Thieves,1vhYpxVoFBQ1tlwdGXlkdb,2017-07-07,album,https://i.scdn.co/image/ab67616d0000b2733845e31562fe915218dc3375,576773,False,1,1,https://p.scdn.co/mp3-preview/3604195fd17e5ee8a0378fb8ca5c51c163642fbb?cid=2252af966d654a1b96082cc58f6326f4,spotify:track:4cieHdkGBtuTDnZAzACCP2,0.515,0.452,0,-9.025,1,0.0427,0.754,0.573,0.113,0.565,98.885,75b8RVStN4yxZ43p7qZ1rT,spotify:artist:75b8RVStN4yxZ43p7qZ1rT,[],0
584,Namaste Healing Yoga,For Your Pleasure and Health,5llo1jAQP3oQKiES8S7rjM,0,"Yoga Planet - Soothing Music for Perfect Balance, Focus, Relax Mind Body Spirit",3CL1eZp08J9nPmSRPV7Wb7,2017-12-08,album,https://i.scdn.co/image/ab67616d0000b2733fefa76dfd51439faa113b73,211850,False,40,1,https://p.scdn.co/mp3-preview/8d9ae8467076c597171eddf8621ebd27ee01c017?cid=2252af966d654a1b96082cc58f6326f4,spotify:track:5llo1jAQP3oQKiES8S7rjM,0.206,0.0642,0,-21.495,1,0.0393,0.921,0.819,0.105,0.0378,80.515,30u03dHVwT6ByMPQYs7e2P,spotify:artist:30u03dHVwT6ByMPQYs7e2P,['yoga'],23
585,Mokhsess Sarker,O Doyal,7C1aaJwgUidPalyRJXW2Ja,0,Mamire Pagol Korlo Bhagina,0DjpZmWJtmeKOMpogmlZXw,2017-11-09,album,https://i.scdn.co/image/ab67616d0000b273ba9e551e4b485589893dc511,423633,False,6,1,https://p.scdn.co/mp3-preview/4876219d5208e6c5c73feab2b2dd410fdc648f78?cid=2252af966d654a1b96082cc58f6326f4,spotify:track:7C1aaJwgUidPalyRJXW2Ja,0.566,0.842,5,-3.413,1,0.0623,0.801,8.15e-05,0.388,0.904,126.6,6YdYZGYFfN395xE854WUw1,spotify:artist:6YdYZGYFfN395xE854WUw1,[],0
586,Ludwig van Beethoven,"Diabelli Variations, Op. 120: Var. 17, (Allegro)",5PAjCsi2RUKab53wlKYusu,0,Sviatoslav Richter Plays Beethoven,0visNObChueGwvQFyBr905,2017-09-01,album,https://i.scdn.co/image/ab67616d0000b273097ca9ae812fc266990b4feb,56106,False,18,8,https://p.scdn.co/mp3-preview/71a308116d7dca92a65966b8e5634c000b958a42?cid=2252af966d654a1b96082cc58f6326f4,spotify:track:5PAjCsi2RUKab53wlKYusu,0.358,0.278,9,-21.358,0,0.0308,0.966,0.949,0.161,0.449,143.245,2wOqMjp9TyABvtHdOSOTUS,spotify:artist:2wOqMjp9TyABvtHdOSOTUS,"['classical', 'classical era', 'early romantic era', 'german romanticism']",69
587,Hervé Monier,Aurel,4hB2JzLVLSqXL5l6Q5SUG8,0,OMNI-Hors Normes,46jKJaJeNqkEJZZ4fXPUZa,2017-06-12,album,https://i.scdn.co/image/ab67616d0000b27321b19e6b79fc7518dfadc842,243879,False,4,1,https://p.scdn.co/mp3-preview/d6ae759d7e9abb375c90318748a349a00bb5fb82?cid=2252af966d654a1b96082cc58f6326f4,spotify:track:4hB2JzLVLSqXL5l6Q5SUG8,0.763,0.49,4,-11.286,0,0.172,0.333,0.00141,0.112,0.966,141.235,2sfxEO8vpTqSTraK2phoc3,spotify:artist:2sfxEO8vpTqSTraK2phoc3,[],0
588,Massage Therapy Music,Hollow Wood Rattle,0L17F002I8Hggyf58IVDrT,0,Spiritual Calibration,2qjGWBZzWILDtpanrsAEoq,2017-08-28,album,https://i.scdn.co/image/ab67616d0000b2737c8e21e3067090d1f70ad2d2,78027,False,4,1,https://p.scdn.co/mp3-preview/c43a0eb1a585d55277c03b5eec155931ab39a2fc?cid=2252af966d654a1b96082cc58f6326f4,spotify:track:0L17F002I8Hggyf58IVDrT,0.457,0.017,1,-25.786,1,0.181,0.00201,0.773,0.112,0.503,96.14,4hKUd7Y5CiAGqVk2Z4NV9P,spotify:artist:4hKUd7Y5CiAGqVk2Z4NV9P,['sleep'],37
589,Toskana,Los Sonidos Suaves,5BvSeyvy4wtoI7PE4uWkYV,0,"Lush Spa - Música Relajante de Spa para Baño Turco, Jacuzzi O Sauna para lograr el Relajamiento, Mus",3CW6EP5ERE4UMCnBYeVnYD,2017-04-05,album,https://i.scdn.co/image/ab67616d0000b27308be875feda46da58febe576,389999,False,13,1,https://p.scdn.co/mp3-preview/ec584dbea4a49110749c811cff84d8419e915fab?cid=2252af966d654a1b96082cc58f6326f4,spotify:track:5BvSeyvy4wtoI7PE4uWkYV,0.153,0.0167,2,-28.729,0,0.0455,0.984,0.901,0.106,0.0356,68.652,5l8pSQw0izUlnikyMBtsOG,spotify:artist:5l8pSQw0izUlnikyMBtsOG,[],2
590,Lounge Café,Cuddle Up,3mIADUcVr9G2iRWDoCDk75,0,Class Of Jazz,5jqYPsgNWvpv3zr6yS2QOS,2017-05-15,album,https://i.scdn.co/image/ab67616d0000b27341546f7d046ed65e40e819df,235912,False,7,1,https://p.scdn.co/mp3-preview/a1ca92e1bf454b51f2be64e179525b896aebb390?cid=2252af966d654a1b96082cc58f6326f4,spotify:track:3mIADUcVr9G2iRWDoCDk75,0.398,0.247,3,-24.654,1,0.0435,0.971,0.866,0.113,0.604,159.96,7GbSz3lr5oKoVNHHXWOkiG,spotify:artist:7GbSz3lr5oKoVNHHXWOkiG,['lounge house'],27
591,Jefry,Vente junto a mi (feat. Seeny),3v8RAtI24nLaMgbQ1wJuO9,0,Vente junto a mi (feat. Seeny),0EvFDInhDRsEG4ZErgFVsa,2017-01-05,single,https://i.scdn.co/image/ab67616d0000b273007535cf2806fb9f184519dc,250618,False,1,1,https://p.scdn.co/mp3-preview/bf765c16f6c79b7dbb300e543f555ed44cffddcb?cid=2252af966d654a1b96082cc58f6326f4,spotify:track:3v8RAtI24nLaMgbQ1wJuO9,0.753,0.715,8,-7.587,1,0.0477,0.684,1.25e-05,0.388,0.743,93.996,0vKA9DEd1RXFBDG5RPnSc8,spotify:artist:0vKA9DEd1RXFBDG5RPnSc8,[],0
592,LENT,Side B,0U5EU9rzJsL0NW4MoSHNKg,0,Attic Black Amphora,0bSK4KQ6C5ydhIMFa5pP1t,2017-09-28,album,https://i.scdn.co/image/ab67616d0000b27334bc80c5dbbc1c631ea5bb70,1235951,False,3,1,https://p.scdn.co/mp3-preview/dfb8eee3d9a0bb3622b7360b62cd973d622e5645?cid=2252af966d654a1b96082cc58f6326f4,spotify:track:0U5EU9rzJsL0NW4MoSHNKg,0.0721,0.682,1,-9.463,1,0.0689,0.664,0.409,0.199,0.0808,59.677,0psPIWJQvX7hov5FbhNp5n,spotify:artist:0psPIWJQvX7hov5FbhNp5n,[],0
593,Ashraf Jan Pinjgori,Tu Shiki Shapa Mana,3lUcAredu38EgCD9Dveh4J,0,Dil Gani Chambari,7nVtZUhm3xzfDGvmKgQjlP,2017-11-13,album,https://i.scdn.co/image/ab67616d0000b273fb55bd2f4ef788c0d4610b31,224324,False,9,1,https://p.scdn.co/mp3-preview/01e8532a790e020c82c3f0c650e268a8a5ffb879?cid=2252af966d654a1b96082cc58f6326f4,spotify:track:3lUcAredu38EgCD9Dveh4J,0.624,0.909,2,-6.467,1,0.0467,0.774,0.0022,0.0906,0.973,135.757,3PzM407tC8be7bGGj1LKtr,spotify:artist:3PzM407tC8be7bGGj1LKtr,[],0
594,Nikonn,Lust - Instrumental,44IfmW8rRcP2VFOgCLJOy0,0,Instamatic (Intrumental),0iCVmWXjtyLGfIqbHK996z,2017-11-12,album,https://i.scdn.co/image/ab67616d0000b27317eec0a2ef82bcff87024d14,311320,False,15,1,https://p.scdn.co/mp3-preview/6909df5c41697103f179a7904e9d186f93738f25?cid=2252af966d654a1b96082cc58f6326f4,spotify:track:44IfmW8rRcP2VFOgCLJOy0,0.447,0.752,0,-10.776,1,0.0339,0.0664,0.691,0.122,0.427,175.931,1IUR872zLRlWXAfr7Uls4Q,spotify:artist:1IUR872zLRlWXAfr7Uls4Q,['greek indie rock'],26
595,Música de Series,Cliffhanger (Movie Main Theme),7fvVQuGkwcA4xJvHIqPQRD,0,Movie Sountrack Monday! - Your Favorite Movie Sountracks,6mtuHgvS2WNs2BuxP8mJfi,2017-10-20,album,https://i.scdn.co/image/ab67616d0000b2738388b861a9ce54fd13a67af7,146693,False,8,1,https://p.scdn.co/mp3-preview/354d066d58718d5be467f35baeb856d2defca254?cid=2252af966d654a1b96082cc58f6326f4,spotify:track:7fvVQuGkwcA4xJvHIqPQRD,0.24,0.535,2,-2.553,0,0.0377,0.147,0.902,0.0927,0.0675,56.567,5RXTErAz9AsUNUZQWiwZfY,spotify:artist:5RXTErAz9AsUNUZQWiwZfY,[],8
596,Levianos,Estradas da Vida,5Lzzi00IszhDKDc6Q23ZsI,0,Modificar,6hpSnDgdV5cn0e28K8LPsm,2017-05-31,single,https://i.scdn.co/image/ab67616d0000b2732f48f841995fda0354ffedb0,279040,False,5,1,https://p.scdn.co/mp3-preview/f867e0dddc208f92b20ac41a357560be0cc5423b?cid=2252af966d654a1b96082cc58f6326f4,spotify:track:5Lzzi00IszhDKDc6Q23ZsI,0.619,0.641,7,-7.877,1,0.0256,0.00884,0.000203,0.102,0.456,136.972,5xRXCeGJtlTpz75iZp5dEF,spotify:artist:5xRXCeGJtlTpz75iZp5dEF,['grunge brasileiro'],0
597,Pablo Pingitore,Waves,3dw11Kb83vaGoJo53pNurD,0,Rebels,2EqRII7VLAM5edx4UaBb7m,2017-07-09,compilation,https://i.scdn.co/image/ab67616d0000b2732586fc2600a8c95bd83c5878,387096,False,1,1,https://p.scdn.co/mp3-preview/63f6f46e91e9fffb7b35bba1b2974648493465f1?cid=2252af966d654a1b96082cc58f6326f4,spotify:track:3dw11Kb83vaGoJo53pNurD,0.808,0.643,8,-8.754,0,0.0577,0.0416,0.892,0.125,0.56,124.008,4yBuvKmCbmS4YbSi96FdbR,spotify:artist:4yBuvKmCbmS4YbSi96FdbR,[],20
598,Big Virge,Poetry or Rap?,6GxcOgd72TiiHXafyDlg1e,0,"Virges' World... Music & Verse, Vol. 1",4ICcFTsQu1YV33tDsC4CpU,2017-01-16,album,https://i.scdn.co/image/ab67616d0000b273d5e8dc2e293352315c6e8f11,199112,False,2,1,https://p.scdn.co/mp3-preview/72fa2d49753f602fd70f2124aeda9560c2f2a7bc?cid=2252af966d654a1b96082cc58f6326f4,spotify:track:6GxcOgd72TiiHXafyDlg1e,0.594,0.562,6,-8.291,1,0.397,0.716,0.000474,0.152,0.785,87.103,0U30BkT64hu0SUqQqHHKYH,spotify:artist:0U30BkT64hu0SUqQqHHKYH,[],0
599,FUJISHOJI ORIGINAL,マジョコの部屋,7LQ2V4BAkliZChXZjf4WPM,0,CRマジョカ†マジョルナ オリジナルサウンドトラック,4Vdo30u3D7Qt0lAuwipCFb,2017-06-18,album,https://i.scdn.co/image/ab67616d0000b2738f1d911366b3d6cfab2159e3,97285,False,11,1,https://p.scdn.co/mp3-preview/be8184ae12558cecb2076401ee0d7d050e2be570?cid=2252af966d654a1b96082cc58f6326f4,spotify:track:7LQ2V4BAkliZChXZjf4WPM,0.57,0.715,2,-7.969,0,0.0282,0.000112,0.00031,0.289,0.574,139.99,38URr034pEMxBeR0gu7oNM,spotify:artist:38URr034pEMxBeR0gu7oNM,[],21
600,Ipanema,Balla bimba,6dXctFClbNoGwGQNlG62vH,0,Vento di levante,1prFJb8C2nqFyWOSneyLk6,2017-06-03,album,https://i.scdn.co/image/ab67616d0000b27360df973351463ea9de8e6b2e,284708,False,2,1,https://p.scdn.co/mp3-preview/91f20778d053074573c4374e306280582a98f94f?cid=2252af966d654a1b96082cc58f6326f4,spotify:track:6dXctFClbNoGwGQNlG62vH,0.683,0.647,2,-6.787,1,0.0368,0.0121,0.191,0.132,0.696,125.053,16DmZjiYcSn4wlUsI3HIGj,spotify:artist:16DmZjiYcSn4wlUsI3HIGj,[],1
601,Michelle Blades,L'étoilette,133TtmFyxNpd0EMrERoqnc,0,Premature Love Songs,0t8UicLYhuFGffDTtrnI1G,2017-02-24,album,https://i.scdn.co/image/ab67616d0000b2732e898234fa660100c6c4a63f,123963,False,7,1,https://p.scdn.co/mp3-preview/0201f730da8886a748d2ab6c6bb88af70f9c7f82?cid=2252af966d654a1b96082cc58f6326f4,spotify:track:133TtmFyxNpd0EMrERoqnc,0.145,0.0653,6,-28.53,1,0.0458,0.973,0.996,0.129,0.0637,86.643,2CXuLCYPAqkO8acjDoZWGG,spotify:artist:2CXuLCYPAqkO8acjDoZWGG,['rock independant francais'],19
602,Oswaldo Sbarro,Boa Noite Amor,11yanF1Xbn3gOnYHtac5Dy,0,Noites de Serenata: Valsas,5a0JC6Q81I8Y9n50AVHfOj,2017-10-24,album,https://i.scdn.co/image/ab67616d0000b27300b3a3e38e15078b544b118e,189000,False,5,1,https://p.scdn.co/mp3-preview/4493075fe2b6658d658ee127e78ae0a4c72481a1?cid=2252af966d654a1b96082cc58f6326f4,spotify:track:11yanF1Xbn3gOnYHtac5Dy,0.173,0.211,3,-15.395,1,0.0368,0.92,0.834,0.356,0.125,95.949,4b6UlxRFOEVX2ZE3xntXpR,spotify:artist:4b6UlxRFOEVX2ZE3xntXpR,[],0
