,artist_name,track_name,track_id,popularity,album_name,album_id,album_release_date,album_type,track_duration_ms,explicit,track_number,disc_number,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,artist_id,artist_uri,artist_genres,artist_popularity
538,Ronald J. Karle,First Sight,6o2gnydr9CArTGos02iOVE,0,Piano and More,0UkRfRs4VZQOhLv4ERr7wb,2016-03-01,album,279626,False,17,1,0.495,0.26,4,-19.329,0,0.0346,0.642,0.64,0.264,0.12,110.0,2dmJpH7MiuJ8UDyd6GW325,spotify:artist:2dmJpH7MiuJ8UDyd6GW325,[],0
539,Serenity Music Ensamble,Sleeping Alone,6kX5Q6WSHRe4AIX5EWTObA,0,New Age Yoga - Soothing and Calming Music for Yoga Classes,704G53yhuiiFprjUdFvA21,2016-02-02,album,281611,False,15,1,0.0656,0.171,5,-21.036,1,0.0413,0.976,0.981,0.111,0.0484,53.338,0m0AvTmgy4ZXhQEQ4cDnm9,spotify:artist:0m0AvTmgy4ZXhQEQ4cDnm9,[],6
540,First Date Background Music Consort,Romantic Piano Sound,0HoSAOybu9zDGpRMAGZQXn,0,"Jazz on a Date – Best Romantic Jazz for Special Date, Instrumental Tones for Lovers, Evening Time with Candle, Background Music for Intimate Moments",5Biz68Km0ufBXwkoJb4zha,2016-07-14,album,210526,False,5,1,0.493,0.0274,3,-19.534,0,0.11,0.952,0.899,0.111,0.245,57.696,445Gx2aAGG18gpgcfqMSdX,spotify:artist:445Gx2aAGG18gpgcfqMSdX,[],1
541,Bredes Fernando,Hoplon - Original Mix,7frE5eDlZCVYNVMKm22n4D,0,Nzambi Mpungu,0iAO27jJKYTb7qCfUcJIJv,2016-01-23,single,429268,False,2,1,0.715,0.681,4,-10.799,0,0.0817,0.00344,0.917,0.356,0.379,123.012,7GtW2ZnlGlJKHx368p3S7f,spotify:artist:7GtW2ZnlGlJKHx368p3S7f,[],4
542,Two-S,Let It Ride - Original Mix,3nTYyW12J0uXrrwFLDLZ8s,0,The Purr Summer Opening,2eLmcrZDsi7BRlfJLcL1eE,2016-07-25,compilation,317738,False,12,1,0.763,0.52,4,-17.996,0,0.0549,0.00445,0.699,0.0924,0.0907,109.996,4m1ums2HuRoFRK7amY2S33,spotify:artist:4m1ums2HuRoFRK7amY2S33,['organic electronic'],3
543,Sarah Diaz,White Christmas,6iRFUjKYxykPHRRZRkQKil,0,Christmas Kisses,5vQ5LIvHdGLveF9Y6kEhCp,2016-12-22,album,144416,False,14,1,0.522,0.184,10,-12.378,0,0.0285,0.773,0.0,0.23,0.253,82.3,5dv3OvX4Hxqoy0txWx7Zhr,spotify:artist:5dv3OvX4Hxqoy0txWx7Zhr,[],0
544,AFRO PARKER,Still Movin' On,0Ho0bHbxUygyBLdc9URmjp,0,Still Movin' On,4uDpU0xxHs6pMPvNVRJ1T8,2016-07-07,single,301717,False,1,1,0.647,0.788,6,-5.011,0,0.0438,0.0304,0.0,0.111,0.443,101.986,1P7Fx3ro0FhDyI1RnwZQoC,spotify:artist:1P7Fx3ro0FhDyI1RnwZQoC,[],0
545,Toricos,Takes Me Home,67Ni1spYobOOcHSY35IPqE,0,One Hundred,7a4gtih5Cass269tOn2FVR,2016-06-24,compilation,384000,False,15,1,0.739,0.751,0,-6.802,0,0.0384,0.0955,0.275,0.0544,0.541,120.005,7G5OmcnjTOcCvqYcTq44Un,spotify:artist:7G5OmcnjTOcCvqYcTq44Un,['groove room'],11
546,Paro Dion,Far Beyond The Horizon - Original mix,4dhgxlq6E0j1E5dkKt4sg0,0,"Progressive Coub, Vol. 2",3BWVytLWa9UiqPIOcmOCnU,2016-05-10,compilation,377290,False,10,1,0.671,0.722,9,-10.613,1,0.0443,0.000165,0.867,0.73,0.249,124.996,2Gfl3qgcv1FrlKx98muCuf,spotify:artist:2Gfl3qgcv1FrlKx98muCuf,[],0
547,Bachibousouk,Le toit du monde,4FdfF1Na15p9FJXWb905Fu,0,Le toit du monde,5JplgKazR4U3OXSkCpZSY4,2016-06-24,single,195000,False,1,1,0.719,0.377,0,-11.424,0,0.0537,0.717,0.0,0.0625,0.876,100.081,07O4c4zbKJhIhNtSoM1bnW,spotify:artist:07O4c4zbKJhIhNtSoM1bnW,[],0
548,Richard Wagner,"Die Meistersinger von Nürnberg (The Mastersingers of Nuremberg), WWV 96, Act I: Wohl! Meister! Zur Tagesordnung kehrt!",08Cw64Odh4wjVtpvWpee1M,0,"Die Meistersinger von Nürnberg (The Mastersingers of Nuremberg), WWV 96",1cZ76Lq8NgK4IdEoFxl8fc,2016-01-01,album,204533,False,9,1,0.311,0.165,5,-24.813,1,0.0419,0.917,1.02e-06,0.495,0.471,85.302,1C1x4MVkql8AiABuTw6DgE,spotify:artist:1C1x4MVkql8AiABuTw6DgE,"['classical', 'german opera', 'german romanticism', 'late romantic era']",52
549,The Enlightment,Dark Passenger - Original Mix,0gg2KU8oRm72BhV8iy5y4v,0,"Redux Presents : The Uplifting Selection, Vol. 1/2016",36we2fHWcTFDnQ0LxqAJqH,2016-10-07,compilation,409625,False,10,1,0.502,0.989,2,-4.061,1,0.0664,9.43e-05,0.25,0.782,0.197,139.985,0oiEPhyOisczFXHPXJsJSK,spotify:artist:0oiEPhyOisczFXHPXJsJSK,['cosmic uplifting trance'],1
550,Shockproof Reality,Bow (It's About),1c4xn1u8qO4Re1K2JFpqmn,0,MCMXCII-MMXVI,6YLZXnqLV12ou1iGRNBT0d,2016-04-28,album,182000,True,16,1,0.564,0.971,11,-3.484,1,0.15,0.000502,0.142,0.0653,0.481,138.955,4TZIUQaVaBr8F3F2GqGVYm,spotify:artist:4TZIUQaVaBr8F3F2GqGVYm,[],0
551,Sand'n'Roll,Breath of Desert,11gVh50rERNyZZ0dIyOgiu,0,Green Lizard,0467yDTA4epVvuLMlh8tcy,2016,album,275308,True,7,1,0.262,0.828,9,-3.997,0,0.0358,6.58e-05,0.311,0.243,0.443,130.023,27xguWtxXX5jKsRJM8fovc,spotify:artist:27xguWtxXX5jKsRJM8fovc,[],0
552,Jason Ward,Oh Man,3PC9wwXP0sU0O2CdZxk4L7,0,Greatest Hits,2ftLhVsP7jJRpHzOcDg0vP,2016-06-26,compilation,108512,False,11,1,0.383,0.336,7,-12.987,1,0.0488,0.839,0.0,0.112,0.562,93.829,3xeZgMXh1pq3ukHrJ2INWJ,spotify:artist:3xeZgMXh1pq3ukHrJ2INWJ,[],0
553,Writez,Calabasas,3dMwHHsAopUHHV046jdPvu,0,THE Wood,1NIjDHuURzswmmnmIK6llc,2016-07-04,album,154827,False,6,1,0.678,0.657,1,-5.982,1,0.2,0.00925,0.000378,0.352,0.272,104.147,3DSlLS3l4ab9Y0zM1d6cQ0,spotify:artist:3DSlLS3l4ab9Y0zM1d6cQ0,[],0
554,John Beltzer,The Universe,1VdjSJgRNHZPsRn3HzSeCH,0,The Universe,72v6limhJdFt5C4pD3q5dL,2016-06-03,single,204042,False,1,1,0.838,0.563,7,-6.505,1,0.0411,0.498,0.0,0.253,0.532,129.994,1gz2dmP8yksKzDJoqIS16i,spotify:artist:1gz2dmP8yksKzDJoqIS16i,[],0
555,Hofmann & Weigold,My Hoe,1KIucx5JWAqu1tZT6G12JR,0,My Hoe,3EIfMi1ux48pHBg9kGrfFr,2016-11-25,single,307200,False,1,1,0.8,0.716,1,-8.014,0,0.0636,0.000941,0.792,0.0777,0.403,124.966,3kiPdklTiLropeaIXkleqm,spotify:artist:3kiPdklTiLropeaIXkleqm,[],5
556,Kishore Manraja,Ramo Ramaiyaa Part 02 - Original,2grMeUIDe8GHwmg7cyFZwV,0,Ramo Ramaiyaa (Original),2JF2Ly9dMIJs5VPQRWnzcB,2016-09-16,album,1812178,False,2,1,0.445,0.769,11,-6.69,1,0.0655,0.723,1.22e-05,0.38,0.899,70.027,3ZFpN9rFHLxElJpqyABkMt,spotify:artist:3ZFpN9rFHLxElJpqyABkMt,"['gujarati garba', 'mantra']",37
557,Fabrizio Carioni,Meeting Mel,20481eptPWKrEhu0BsAnAK,0,Drums in the Dusk,7EMDB01m4oL51HIGo70QP5,2016-08-25,single,360463,False,2,1,0.803,0.468,10,-13.178,0,0.0869,0.00231,0.886,0.0843,0.352,124.014,0wP6T6VifroAo0oEgpPybD,spotify:artist:0wP6T6VifroAo0oEgpPybD,[],1
558,Jose Arana Y Su Grupo Invencible,Ni la Vida Es Mia,6l718g7tjOQStOv1FpIIEk,0,El Invencible,6MycZWtb4ubPias2t5Dska,2016-03-11,album,279928,False,4,1,0.583,0.422,3,-12.284,1,0.0349,0.461,0.000285,0.254,0.911,81.286,2Ua4rXNkgW4GE1WSind6I0,spotify:artist:2Ua4rXNkgW4GE1WSind6I0,['tierra caliente'],32
559,Romen Buffalo,Garden Girl,2G9vaHcbIHIVAbdKnr4tEj,0,Romen Buffalo and the Loyal Order,0LgNIgvo7PduzGCzNx94aC,2016-04-22,album,164280,False,1,1,0.495,0.835,7,-2.679,1,0.0322,0.294,0.0,0.061,0.868,177.685,0M6HWP7wnjsWLWTm114WwQ,spotify:artist:0M6HWP7wnjsWLWTm114WwQ,[],0
560,Charlywood,Ordinary One (Jp Phillippe Remix),5FWO8tuZ1xQCE1CvN1np0l,0,Aloadasongs (Deluxe Edition),3y0RB8hwV2W4Kv8L8njUOR,2016-05-27,album,221206,False,16,1,0.532,0.752,1,-8.411,0,0.0384,0.00228,0.245,0.1,0.677,164.996,2Lfn4uh3OOJ31BbMIouF6n,spotify:artist:2Lfn4uh3OOJ31BbMIouF6n,[],0
561,Guitarras de Acero,Ya Son Tres Viernes,5CPdgGpyCSqvQLQORhSSrb,0,Abriendo Camino,6RAKqR9A80WJ7RiGGrbTMq,2016-06-11,album,184330,False,8,1,0.676,0.54,5,-5.295,1,0.0437,0.296,7.01e-06,0.0896,0.965,132.672,3FzJGcXaYKYeNSwl4GCOKI,spotify:artist:3FzJGcXaYKYeNSwl4GCOKI,[],0
562,Milk 'N' Cookies,Six Guns - 1973 Demo Tape,7L9Mu0uVYOzJOVFgyeV1Nc,0,Milk 'N' Cookies,0NPIPVTCaUf1c2rkfdryVg,2016-01-24,album,121434,False,25,2,0.542,0.794,9,-7.516,1,0.367,0.491,0.00572,0.336,0.832,150.717,5AUo69X7duU857S6tdpiVw,spotify:artist:5AUo69X7duU857S6tdpiVw,['glam rock'],26
563,Courtney Deane,Falling for You - Extended Version,66XwPE2umvEBl05SrMyTwd,0,Falling for You,5JMNIQlQwj4gkke8palCKg,2016-10-25,single,275121,False,3,1,0.708,0.88,9,-3.344,1,0.0358,0.0302,0.000235,0.148,0.859,130.006,2wvE2iLdsLDBvVYUxtIxrB,spotify:artist:2wvE2iLdsLDBvVYUxtIxrB,[],0
564,Rain Sounds Sleep,Drizzle Drizzle,0TdxQRkh6jVGQBQwNE7eut,0,The Rain Dreams,3XS1zwuHggP9QHmOBeiYet,2016-04-05,album,234918,False,11,1,0.418,0.999,1,-17.877,1,0.122,0.587,0.978,0.654,0.0124,121.194,041OwN78EvafyTRwYx0xIM,spotify:artist:041OwN78EvafyTRwYx0xIM,"['environmental', 'sleep']",40
565,Ocean Sounds XLE Library,Ocean Sounds: Light Waves,5axTSzclwyIV7ZBDRkr7q0,0,Sleeping Relaxation,2fEHHbxoU6IxQ0vgQLCOW0,2016-12-01,album,95440,False,68,1,0.394,0.492,1,-23.908,1,0.578,0.00168,0.00963,0.796,0.195,98.457,6vYAxPAq3O4v8jjKTJypRC,spotify:artist:6vYAxPAq3O4v8jjKTJypRC,"['environmental', 'sleep']",27
566,Robert Schumann,"Schumann / Arr. Bizet: 6 Studien in kanonischer Form, Op. 56: No. 6, Adagio",5T8qsERuN7H6cLLMV5WoYN,0,Für Gross und Klein - Piano Duets,1sz3FxK1sko7EdtlZ3HpJ6,2016-11-25,album,166035,False,10,1,0.497,0.0347,11,-30.657,1,0.0394,0.995,0.928,0.125,0.499,78.653,2UqjDAXnDxejEyE0CzfUrZ,spotify:artist:2UqjDAXnDxejEyE0CzfUrZ,"['early romantic era', 'german romanticism']",63
567,Cocktail Party Music Collection,Club L'Amour Erotic Music,5RqewlB8PAjdROVaJ5BKIR,0,"Saxophone Night Jazz Music – Chilled Night, Smooth Sax, Jazz Music to Calm Down, Jazz Club",7gBOZdBEshp8ycXywRcaXy,2016-09-16,album,185884,False,12,1,0.483,0.176,0,-12.371,1,0.062,0.995,0.967,0.118,0.425,140.591,25OXJcQxsQ9oPltlaengdj,spotify:artist:25OXJcQxsQ9oPltlaengdj,[],8
568,Nature Sounds XLE Library,Rain Sound: Raindrops,7jO2gKLGFmXw7lZBy1rOBf,0,Sonido de la Lluvia,5pvDw6kOJdDpJdcl5W5B0M,2016-11-10,album,157673,False,18,1,0.345,0.502,2,-16.859,0,0.0599,0.000823,0.842,0.442,0.04,115.197,4R4jXMwUyLk5xkM5qq44cb,spotify:artist:4R4jXMwUyLk5xkM5qq44cb,"['environmental', 'sleep']",32
569,Santa Clause,Keep Warm (Bubble Bath Sauna Music),4PGSAi79i4kbNfK0H9KqEy,0,"Holiday Radio: Atmospheric, Uplifting, and Peaceful Christmas Piano Music",4YCDsIEtnHmT7dK3L3pEwy,2016-11-22,album,403045,False,6,1,0.274,0.0276,5,-19.943,0,0.0434,0.922,0.889,0.116,0.0323,68.624,7pqa3NQKi3BSeZAaxlFgYy,spotify:artist:7pqa3NQKi3BSeZAaxlFgYy,[],0
570,Things Not Worth Fixing,I'm Going To Miss You After July 15th,54GeEo9vEIrtXTgCoNgi7K,0,Life Is Tough And I'm Tired,7BsFdrw67FZKoYxx7nv1Ai,2016-11-29,single,41608,False,2,1,0.526,0.0208,3,-25.443,1,0.0903,0.995,0.000176,0.32,0.525,76.04,4kTpzNXHhvgZWPGrfC7trt,spotify:artist:4kTpzNXHhvgZWPGrfC7trt,[],0
571,Yoga Training Music Ensemble,Yoga,7ygcIejzgBR2JFGemouiIQ,0,"New Age Yoga - Calming Music, Relaxing New Age, Body Energy, Time for You, Meditation, Early Morning",7JnnLSd5hkjT96jUq3FMsE,2016-03-15,album,300064,False,11,1,0.184,0.0255,7,-27.522,0,0.0369,0.974,0.94,0.0964,0.138,64.241,3uilhWYZIH4z0KQRoywFC8,spotify:artist:3uilhWYZIH4z0KQRoywFC8,[],1
572,Michael John Mollo,Eve on Her Own,7gRHXY92ZRk3URRxfXlfmB,0,Stranger in the House (Original Motion Picture Soundtrack),3V0BrMQ3tT0sctnlg9MIoM,2016-04-15,album,83448,False,3,1,0.545,0.114,10,-21.921,1,0.0365,0.987,0.953,0.123,0.143,132.027,3CfpX57DRZXzCrmwuzEUBp,spotify:artist:3CfpX57DRZXzCrmwuzEUBp,[],0
573,Nature Sounds Factory STHLM,Ocean: Coastal Waves,4STPDBYNJjMr6l5xh0PXjw,0,Música de Yoga y Meditación,7pTQhJT97gqKRtz8OVhwUV,2016-11-05,album,112500,False,3,1,0.214,0.401,11,-21.047,0,0.0582,0.0256,0.799,0.59,0.277,91.866,3yco40nM2RCFkGlvsJrDAp,spotify:artist:3yco40nM2RCFkGlvsJrDAp,[],14
574,Decimated Humans,Translucent Endtimes,78PXsZrcJeNexUDkdLO8wH,0,Dismantling The Decomposed Entities,2Nc2cJCj5N4rqqgmHa8ano,2016-08-12,album,158670,False,9,1,0.285,0.964,7,-2.869,1,0.114,0.00829,0.0323,0.393,0.208,179.938,6AloxhfZETEfldvGuI6Sju,spotify:artist:6AloxhfZETEfldvGuI6Sju,['north carolina metal'],1
575,Park Bong Gyu,Eyes of wind,0SuvTlBjURtclshgrP2c2f,0,Snow Flower,07ZX5WJm2XIcEVd9CG5ykF,2016-06-22,album,299075,False,3,1,0.119,0.19,2,-11.909,0,0.0364,0.966,0.896,0.166,0.1,63.075,4i5IpKldBFJT805raIlJn5,spotify:artist:4i5IpKldBFJT805raIlJn5,[],0
576,James Rawson,Chapter Four: Prelude,7oN7eXchzkzbc04B8zElvq,0,Change: Original Motion Picture Soundtrack,10ghbY0nG5DAMMnAy9mDIk,2016-05-31,album,29073,False,6,1,0.841,0.262,2,-10.378,1,0.0592,0.0771,0.936,0.112,0.195,109.957,6JvvRMrBbxeOg5dxVRDjqr,spotify:artist:6JvvRMrBbxeOg5dxVRDjqr,[],0
577,Wildphinn,Conquering Stars (Bgm4 Level),7L7qIRw9ovwymMQafw0BrR,0,Psycho Starship Rampage (Original Game Soundtrack),5YBac9SKBqzV2d7LgINllt,2016-11-14,album,172256,False,8,1,0.435,0.885,1,-8.709,1,0.0332,0.00204,0.676,0.305,0.216,145.028,2EakUSuszX487rYu7nbLvP,spotify:artist:2EakUSuszX487rYu7nbLvP,[],0
578,Vacation,A dream child,7sfg3GQh42tqBKwWqhLdun,0,Piano Collection,0LvMpwXLe8ON8GcZJJYMqt,2016-11-14,compilation,165485,False,1,1,0.553,0.176,7,-19.638,1,0.0968,0.994,0.919,0.0951,0.263,141.583,1YbOpbkPGCnphV054c3NMl,spotify:artist:1YbOpbkPGCnphV054c3NMl,[],0
579,Workout Electronica,"Dubstep Workout Bass Blast Off, Pt. 4 - 85 BPM Gym Jams 2016 DJ Mix Edit",48tMJ9R72gQaiemrs3u0Sb,0,EDM Workout Music 2017 - Top 100 Trance + Dubstep Remixes 6 hrs DJ mix,3t7bakpH1i3B9qSazcldLB,2016-11-20,album,249026,False,18,1,0.495,0.808,3,-3.198,0,0.0657,0.0431,0.00529,0.334,0.574,169.98,2lV5TxNdOpIdkRvUGu0e5u,spotify:artist:2lV5TxNdOpIdkRvUGu0e5u,['workout product'],8
580,DJ Phat Spice Jinxer and the Breakbeats,Big Alarm Turned on Instrumental - Extended Mix,60IudszfHtkM31qLp3ZNuk,0,Breakbeat Rocks the Hardest,3MHSwcTSfzoVbO2e1m7uPD,2016-03-18,album,56522,False,22,1,0.795,0.976,7,-6.612,1,0.0725,1.93e-05,0.0978,0.0449,0.859,133.988,5E1DKQMxz8qfvl1PnlUbiI,spotify:artist:5E1DKQMxz8qfvl1PnlUbiI,[],0
581,Eraserlad,Walking On The Moon - Original Mix,0jpJ9LLYNtCOPGcfOfH9R5,0,"Klooby, Vol.27",5d0JwwbbH5julCdU0BVRbS,2016-12-06,compilation,398335,False,8,1,0.796,0.34,9,-9.884,1,0.0817,0.000281,0.595,0.104,0.651,129.012,24ZyapUg1po6ZNafPKjhcW,spotify:artist:24ZyapUg1po6ZNafPKjhcW,[],10
582,Funk Society,Mine All Mine,62IrtRmgLTCWfbAXrUmNvX,0,Motor City Connection: Soul R&B Vocal All-Stars,2auss17RS0oO7mKxO716Kd,2016-04-27,album,108874,False,10,1,0.605,0.855,5,-5.106,1,0.0318,0.0638,1.25e-06,0.347,0.963,128.954,7DoGuaCR07OEyWAqZBx0qf,spotify:artist:7DoGuaCR07OEyWAqZBx0qf,[],7
583,Dead Procession,Black Ceremony (Demo III),24yCoZyUxynr0VF166hwJo,0,Rituais e Mantras do Medo + Demos,6T3JCWI9CFbL8U2RJ4Meda,2016-06-15,album,857663,False,3,2,0.147,0.798,0,-11.121,0,0.0651,0.983,0.978,0.111,0.0342,137.769,2XWcRVcboj7ZCUTz4xw9M3,spotify:artist:2XWcRVcboj7ZCUTz4xw9M3,[],0
584,Ed Marlo,"Skate, Rats And Doners",7aAVhR0kIwp2SvtcPKGUuQ,0,SPLIT006,0j4UW5nCdKVn8b6RglGXzc,2016-03-08,single,350000,False,2,1,0.828,0.759,11,-9.906,1,0.122,0.0159,0.799,0.126,0.489,121.003,3cSkEFAChSciKm9tIFIWfz,spotify:artist:3cSkEFAChSciKm9tIFIWfz,[],0
585,Henri Pélissier,Jingle Bells,6WvcyR29Q1b4cFI00t6al4,0,Classic Christmas Songs On the Piano,1tUUc3UkKMuCV3aEQ28Gen,2016-11-18,album,174733,False,13,1,0.58,0.392,0,-7.302,1,0.087,0.919,0.851,0.124,0.964,94.403,1Xe9mlqr8UAaTmiRWoqcwv,spotify:artist:1Xe9mlqr8UAaTmiRWoqcwv,[],18
586,Andy Compton,Time,22SPPuwB7qpFMl8K2ehIVw,0,Sowetan Onesteps,25NFzRhAZGq7qLWF7p3AsP,2016-04-01,album,389885,False,1,1,0.871,0.275,9,-14.548,0,0.197,0.38,0.536,0.0676,0.896,120.005,4JirKh60tPK05xp9g35Muv,spotify:artist:4JirKh60tPK05xp9g35Muv,['soulful house'],20
587,Mogler,Quasar - Original Mix,4E3pXaW73eMIBswyfjypHC,0,"Big Daddy Tunes, Vol.001",1iifOF0iwrT13DjjlmL0uk,2016-07-08,compilation,507768,False,4,1,0.824,0.349,1,-11.571,1,0.132,0.0124,0.921,0.0551,0.404,121.0,1w53e4MkBaXJTpZPhyftL3,spotify:artist:1w53e4MkBaXJTpZPhyftL3,[],0
588,Estampas De Mexico,El Jarabe Tapatio,6BjmfdqOjX4NSpRetMPt3J,0,Discover Music from Mexico,34EoYNWxhappEXPtv2rCzd,2016-04-29,compilation,158800,False,16,1,0.556,0.594,6,-6.637,1,0.15,0.608,0.0,0.143,0.888,133.664,3lkD5FY5TNDAToUDSPds3m,spotify:artist:3lkD5FY5TNDAToUDSPds3m,['mariachi'],7
589,K.B.,Reflection - Original Mix,324t3GILmhiefCxqIIPu02,0,"Endless Nights, Vol. 37",3QxsiSAejCyQ37AD7UFVh9,2016-09-19,compilation,307509,False,11,1,0.875,0.748,3,-8.181,0,0.0864,0.0131,0.781,0.0502,0.18,128.022,3X4aQcAUXZRr9DCefgoHEx,spotify:artist:3X4aQcAUXZRr9DCefgoHEx,[],0
590,Zeit,Ficción,37q0rgzM4GvONOZVbDYktT,0,Frontera,6bXXDDGfyAvFFncohHAxXj,2016-11-04,single,170166,False,4,1,0.55,0.711,4,-9.301,1,0.0332,0.0095,1.62e-05,0.168,0.753,150.046,5ASZTbzpB7mqyMn5SiObq0,spotify:artist:5ASZTbzpB7mqyMn5SiObq0,[],0
591,Michael Marcus Thurner,Track 46 - Die Stunde des Smilers - Arkon 8,0MCo917eYmOdaz3GwrFwqn,0,Die Stunde des Smilers [Arkon 8 (Ungekürzt)],61EClhmk0aSDzT4VT0dU1P,2016-05-02,album,186906,False,46,1,0.722,0.334,10,-15.91,0,0.916,0.722,0.0,0.564,0.553,120.108,3LcRxORPeOJOC5OyN4EM5t,spotify:artist:3LcRxORPeOJOC5OyN4EM5t,[],22
592,Coasting,Summertide,1CRX2pJmPUj0EDkHTdabOc,0,Summertide EP,0Xutmax7g1DZ1l35yXpsEh,2016-06-20,single,115625,True,1,1,0.469,0.911,0,-6.086,1,0.0907,0.0476,0.0,0.681,0.289,109.953,4iIV8cW8ANsoEqoInCwIxs,spotify:artist:4iIV8cW8ANsoEqoInCwIxs,['popgaze'],0
593,With1Voice,Ashes,6tSIvxZEAa2dHumdEmuSh4,0,Ignite - EP,0x7GyKzfh8JiZDDZOoQYAh,2016-01-01,single,167600,False,3,1,0.687,0.176,0,-16.292,1,0.158,0.846,0.0,0.279,0.532,95.632,3Uq7RC80s5keccVGcYsjJ2,spotify:artist:3Uq7RC80s5keccVGcYsjJ2,[],0
594,Sonny Boy Williamson & The Yardbirds,She Was A Dreamer,2uTNWS4GKUy3niVuqjEMOE,0,Real Folk Blues,35r9s1yajiAfak9DIG13IJ,2016-09-23,album,157148,False,12,1,0.748,0.359,0,-9.487,1,0.0868,0.978,0.513,0.202,0.781,136.178,5FcyI5uSqUecj04Cg2sMzl,spotify:artist:5FcyI5uSqUecj04Cg2sMzl,[],0
595,D-Ski,Gimme (feat. Hollywood & Matt Blaque),3k9zyJqkqrLofqakbIcekV,0,The Night Life - Retro Function,0dAj3XUGvZqzJfGYNAmtIj,2016-12-15,album,251164,True,7,1,0.784,0.817,6,-6.132,1,0.127,0.0503,0.0,0.163,0.814,87.996,2jpanjSKxYEBTdrcyFYI1u,spotify:artist:2jpanjSKxYEBTdrcyFYI1u,[],0
596,DJ Silvester,Atemlos durch die Nacht,5pPONxSUxD7Orz7fmzThii,0,Silvester 2016,7p293wdaULXMbnctJCCivO,2016-12-28,album,219998,False,18,1,0.813,0.593,11,-8.021,1,0.0401,0.101,0.00554,0.16,0.705,128.024,0hgLGq8SXv8IGyhzpP0ycJ,spotify:artist:0hgLGq8SXv8IGyhzpP0ycJ,[],1
597,Champas,Pest,5uURHPRNF8PLTJdE7JbQT4,0,Pathogen EP,0LcC5oXPPlJWXJi0xdBOjF,2016-03-26,single,420941,False,1,1,0.792,0.498,1,-13.996,0,0.105,0.00121,0.867,0.112,0.0565,130.005,789LoRPeIjXUSifBAFHIwa,spotify:artist:789LoRPeIjXUSifBAFHIwa,"['dark techno', 'german dark minimal techno']",13
598,Nick Jaina,Lightning Splits the Mast,35wlOvjm03ZVeR7dw9OpXW,0,Binary Stars,2sr4jDTXkOK1vNt6WAkcEo,2016-01-08,single,167989,False,2,1,0.479,0.456,9,-7.493,1,0.046,0.496,0.629,0.178,0.575,151.29,3gCYLu8iES5TyPk6XXdZzE,spotify:artist:3gCYLu8iES5TyPk6XXdZzE,['portland indie'],4
599,Mellostorm,Pretty Face,6BInism0L5TEFfQqKvgtRQ,0,Bringing Down the Sky,3qzaBBjf5GZFYSvJyYPlp7,2016-06-29,album,270891,False,2,1,0.635,0.791,10,-7.107,0,0.0639,0.00533,1.17e-06,0.541,0.608,101.047,5OVPL9xiaJTdsdxwI2I0BK,spotify:artist:5OVPL9xiaJTdsdxwI2I0BK,[],0
600,Fat Bastard Blues Band,Transportation Blues,5rNq8NgtkKxKNUicIEzSjo,0,Fat Bastard Blues Band,01JZKd1F6SPPRV9bq8h937,2016-07-22,album,264293,False,3,1,0.566,0.54,1,-6.674,0,0.0409,0.673,0.00536,0.141,0.371,114.085,7KzdSgd3Swmke0WkSDagF3,spotify:artist:7KzdSgd3Swmke0WkSDagF3,[],0
601,Notevolmente,Mad World,37GGcSV67yqDe2okw6nJt5,0,Vocal Vibrations,7H5Q0fukzY5AYSItP3vreA,2016-06-09,album,230973,False,6,1,0.378,0.83,3,-13.372,1,0.586,0.893,3.21e-05,0.359,0.387,119.586,6RUKiavoiDGh8r16zyQrgv,spotify:artist:6RUKiavoiDGh8r16zyQrgv,[],1
602,Mr. Rango,Nunca Volveré,4tEPm4Zitj5PbEXUckeNyL,0,Fuego Cruzado,0pdtdLyT9wAHBT9XS2cyO1,2016-10-02,album,204981,False,13,1,0.338,0.77,0,-4.126,1,0.0846,0.0797,0.0,0.186,0.399,94.975,0LtI8Shxzemg5O0xhcgiJV,spotify:artist:0LtI8Shxzemg5O0xhcgiJV,"['spanish hip hop', 'spanish reggae']",19
603,Johann Sebastian Bach,"The Well-Tempered Clavier / Book 2, BWV 870-893 / Prelude & Fugue in B Major, BWV 893: I. Prelude",4fUD9jVbKqXjHS78fZv1y6,0,"J.S. Bach: The Well-Tempered Clavier, Book 2, BWV 870-893",7HEoYf174Hi8GmU4UAy2y8,2016-09-16,album,126748,False,13,3,0.288,0.199,11,-23.506,1,0.0449,0.993,0.921,0.109,0.912,91.281,5aIqB5nVVvmFsvSdExz408,spotify:artist:5aIqB5nVVvmFsvSdExz408,"['baroque', 'classical', 'early music', 'german baroque']",74
604,Memories Archive,A confession of hope,7KQIy1swM5ikLaja9qrm7q,0,Music for relaxed sleep,6HI8lFsf3wjSGZZxPFeTyw,2016-10-14,compilation,166582,False,6,1,0.394,0.275,6,-20.041,1,0.108,0.981,0.894,0.102,0.554,207.208,4baYliZXSCkDP6BDM2dtYX,spotify:artist:4baYliZXSCkDP6BDM2dtYX,[],1
