artist_name,track_name,track_id,popularity,album_name,album_id,album_release_date,album_type,track_duration_ms,explicit,track_number,disc_number,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,artist_id,artist_uri,artist_genres,artist_popularity
New York Jazz Vibes,Thrilling (Moments for Family Time),34RLNr9VuVSubKnByJdL6v,0,Music for Family Time,4T5A19TBh9DVCyoRepK7rL,2020-09-19,album,181394,False,5,1,0.662,0.319,1,-17.004,1,0.0368,0.617,0.886,0.11,0.372,90.017,3sOorTjRmpcqvNb1SWdp71,spotify:artist:3sOorTjRmpcqvNb1SWdp71,[],0
Lofi Summer,"Opening Presents, God Rest Ye Merry Gentlemen",5TnUt7jGxPOyL9jSHzX3Mu,0,The First Nowell Opening Presents,0bJxbwS9wiMiWlsiV33Tzp,2020-12-19,album,327308,False,3,1,0.689,0.536,7,-9.849,1,0.0278,0.0974,0.181,0.242,0.507,110.024,6dLbtGE15AnFaoKV5Tn5Ee,spotify:artist:6dLbtGE15AnFaoKV5Tn5Ee,[],2
Reh Dogg,Black On Black Murder,78vFXVtRPqAzSesUtXdJaL,0,I'm Not Playing,7JqVAVVAk2R1LPiedXcVCT,2020-02-14,album,237221,False,8,1,0.596,0.611,11,-11.465,1,0.0755,0.0235,0.125,0.144,0.3,82.017,0YIMDXFoWrqlQGOhTSoPDb,spotify:artist:0YIMDXFoWrqlQGOhTSoPDb,[],2
Resound,So Bad,2T8Ynz1aD3odPBueD1ocba,0,The Unheard Anthology - Part 3,1dtlUVWRnQW2h4TG1GdbTU,2020-02-19,album,419997,False,2,1,0.686,0.827,8,-4.447,1,0.167,0.000327,0.711,0.108,0.285,175.089,0WIy68M95DhJbxYxxTE37Y,spotify:artist:0WIy68M95DhJbxYxxTE37Y,['drumfunk'],8
Adam west,Simply because....,6v0RnDcsS5nMjluI1q1jwg,0,Simple because.....,222mm1liSQwLkgoZ97KfzV,2020-09-18,album,291873,False,1,1,0.6,0.598,10,-12.474,0,0.0338,0.331,0.92,0.112,0.32,124.989,22R4OdZRDrmuEJBdNDGoDm,spotify:artist:22R4OdZRDrmuEJBdNDGoDm,[],10
The Redd One,All I Need - Original Mix,08QCO0IMrn0p3Y52umye5w,0,Dreamland Of Chill - Chillout Music For Beach Party,7tCb0D07Fc2GXcZHO2PKKx,2020-10-15,compilation,105600,False,9,1,0.831,0.885,0,-7.28,1,0.0617,0.145,0.925,0.157,0.739,99.999,1Wj5KY4qIHi5jyKuAC0MlX,spotify:artist:1Wj5KY4qIHi5jyKuAC0MlX,[],2
Maison Kitsanu,Force Fields,2PYkLpq8cd6rcTRRNLI20J,0,Player Words,4EBG9IzRSubEYVS6fVxZIr,2020-03-23,album,168497,False,2,1,0.743,0.283,5,-11.063,1,0.0514,0.015,0.88,0.112,0.21,114.053,2Esx7vIWazIf3jl0uEWYSH,spotify:artist:2Esx7vIWazIf3jl0uEWYSH,[],0
Lehay,Tonight (Summer 1985 Mix),7ts478wjeNUBl8O527ImNK,0,Tonight,2UAAMYjN7ooGfU6IjA7UX5,2020-03-28,single,454707,False,1,1,0.589,0.938,8,-6.293,1,0.0467,0.0173,0.171,0.921,0.961,127.989,7CPd3sriQ9sKZ1tJJl9idc,spotify:artist:7CPd3sriQ9sKZ1tJJl9idc,[],0
Vizier,EllesDee,44mKBCShukfEUGwwMjd6Zh,0,Vizion,1FAq7Jh20epG2ztF098O3n,2020-10-23,single,372584,True,4,1,0.238,0.873,8,-5.462,1,0.672,0.00253,0.0917,0.117,0.155,70.147,4ZWUyYCYehOIk86yoAvhP4,spotify:artist:4ZWUyYCYehOIk86yoAvhP4,[],0
Irma Vep,Not Even,2h85F2NtlyB2NK12Iu1k3M,0,Embarrassed Landscape,6hlPy7jqFlUFbBt7iIj9gJ,2020-04-03,album,191906,False,7,1,0.305,0.922,9,-5.218,1,0.0622,0.0224,0.911,0.408,0.197,135.238,7kVrIfAjhJ1kNpx8lKDzzb,spotify:artist:7kVrIfAjhJ1kNpx8lKDzzb,['welsh indie'],3
Chris T,Intimate Moment With Life,1FWBglCWDLroq21mQwocVG,0,Grace,5AY2gN60ngZnxppEa7vpUd,2020-03-07,album,401280,False,5,1,0.806,0.42,1,-14.66,1,0.0682,0.0881,0.929,0.105,0.355,124.996,2bE36rGOfNaaQegvgMn8xw,spotify:artist:2bE36rGOfNaaQegvgMn8xw,[],1
Music for Cleaning Rhythms,Energetic Ambiance for Cleaning the House,6M9MQKthpSRey6e3qrrTrl,0,Ambiance for Housecleaning,4am3emuL4qKoBbxRh0o4kM,2020-12-26,album,164861,False,10,1,0.663,0.252,0,-13.484,0,0.0287,0.75,0.501,0.133,0.505,98.957,7q2c6fHdYF9mqi7FINRhwO,spotify:artist:7q2c6fHdYF9mqi7FINRhwO,[],0
Touchstone Nature Music Library,Sweetly Jubilant Birdsongs,1KivohbCAr7hdVGIDo5aVA,0,The Overflow of Nature,2lPCgfvBTMsqQpd0p293Nf,2020-09-01,album,133845,False,46,1,0.358,0.397,10,-23.431,0,0.495,0.0174,0.226,0.163,0.351,167.711,1M4jAchiB37EyMFYWXcHYA,spotify:artist:1M4jAchiB37EyMFYWXcHYA,[],0
Musique de Piano Humeurs,Belle,5ApQhGIqQZlMRsSSfLvWIR,0,Musique De Fond - Excellente,451zKfkS0wqEoFZn9EgsYQ,2020-09-20,album,138390,False,4,1,0.868,0.193,0,-14.262,0,0.0981,0.982,0.304,0.114,0.585,117.997,5Mx4UKMCPA7GwNaWoW1S3Z,spotify:artist:5Mx4UKMCPA7GwNaWoW1S3Z,[],0
DJ Ernan,Funky Salvation - Original Mix,3ikr8ep12KKqB0ztAwHWpg,0,Funky Salvation,0Dj6r5X5N6CckRWeSSf3v9,2020-12-18,single,205908,False,1,1,0.759,0.617,11,-5.309,0,0.0585,0.00127,0.289,0.0499,0.261,123.969,32sUoFFm9ZzmTPENYPe9Aa,spotify:artist:32sUoFFm9ZzmTPENYPe9Aa,[],0
Navdeep Neetu,Milja Cihhadia Yaara,6U55BXZ0LHfTlDiwRqKaN4,0,Tere Ishq Ne Kiti Kamli,3LOBtxbn5togBGwTH6Zdpp,2020-07-10,album,378187,False,5,1,0.676,0.564,1,-8.34,0,0.094,0.433,0.000128,0.437,0.902,84.071,7u7yF3OzDNZ0SWAiG8Yuqp,spotify:artist:7u7yF3OzDNZ0SWAiG8Yuqp,[],0
Vitin DD,Rock Bottom,65wTUq01TdU6iu4GaSRQJ9,0,Rock Bottom,6fYKUihASX6hcUkoouuQkf,2020-12-31,single,160484,False,1,1,0.554,0.356,6,-24.067,0,0.197,0.265,0.859,0.174,0.433,125.636,4Mby5NvfSXLRuxyUffFbvO,spotify:artist:4Mby5NvfSXLRuxyUffFbvO,[],0
Sallu Salman,Piritiya Kahe Banwale Bhagwan,5qK97PidFNx1HVLZJmyVBZ,0,Jab Jab Marad Karela,2hJqMqdbeHfDptexFb7Mql,2020-03-21,single,412015,False,6,1,0.562,0.804,1,-5.967,0,0.0671,0.494,0.0,0.486,0.83,143.95,2XKAwxIASuSAsgvGljk2GX,spotify:artist:2XKAwxIASuSAsgvGljk2GX,[],0
2Filovestoned,Fantasy Dreams,3gAHuaChLbtxLPFHM7XfsX,0,Beyond Sense,6YX8YhKMU3u1s5AtZ9QeOJ,2020-07-14,album,285348,False,9,1,0.72,0.505,0,-16.134,1,0.0715,0.168,0.865,0.186,0.431,125.067,39YrNobIwNaIPDGVbCcrnB,spotify:artist:39YrNobIwNaIPDGVbCcrnB,[],0
Adonis Hart,Let It Rain,1KhUsdEXZkS03VTIXoHX6K,0,No One Believes Me,7IdP9ZrUNZfdJV69k5z6RL,2020-03-24,album,201142,True,6,1,0.423,0.392,9,-10.977,1,0.0431,0.706,0.0,0.0803,0.311,103.033,01RDGVFjZKRjIdDeVkDHXa,spotify:artist:01RDGVFjZKRjIdDeVkDHXa,[],0
La Fuerza HG,Micaela,3yRZjepO2ln7lQTvoJUMfe,0,Danzando En Mi Pueblo En Vivo Vol.1,54IOfOkiIvH1cLw1VSiApJ,2020-04-05,album,281573,False,2,1,0.607,0.623,9,-10.776,0,0.0833,0.255,0.0,0.346,0.774,123.164,1n6iKrx50rUTFzVEnYL8ct,spotify:artist:1n6iKrx50rUTFzVEnYL8ct,[],0
Apasionados Del Vallenato,Desde Que Se Fue,2huyWTkWxy7oitNabZspCk,0,Apasionados del Vallenato,1DdHd0Xx8k136vInD0eRHR,2020-09-30,album,268626,False,4,1,0.565,0.665,6,-5.699,0,0.0337,0.59,0.0,0.0494,0.634,136.386,1wzcK8d6mxlm8WYY4qbHy0,spotify:artist:1wzcK8d6mxlm8WYY4qbHy0,[],0
Sean Bandz,Corona Season,4esPmbwdc8xugDmbZQSn5A,0,Feed Your Dreams,3zayS103RLkMeJES7Urm6K,2020-11-05,album,70772,True,4,1,0.85,0.435,11,-15.066,1,0.64,0.0491,0.0,0.063,0.736,117.859,4casunnqLhq7ROXLJDdKeO,spotify:artist:4casunnqLhq7ROXLJDdKeO,[],0
Yitt,Insect Robot Satan (Some Humans Think the Invaders are Satan and Organize a Cult Around Them),2nhwL81VBFJpvOYzUdR1HS,0,Faith Book or After the Attack of the Insect Robot Aliens,5Rw5TURy25mKEqYwDMSETK,2020-08-25,album,203269,True,4,1,0.295,0.553,2,-5.513,1,0.0374,0.0375,4.47e-05,0.515,0.241,119.908,0gw5FywblxsJ3mftdna6gT,spotify:artist:0gw5FywblxsJ3mftdna6gT,[],0
YUCHI,Samurai,6uyF8CF90IEaAFWE2VHZyE,0,Parasite,3HPLDkVlM0r6OUzD14ewTN,2020-09-05,single,175880,False,4,1,0.678,0.453,5,-11.123,1,0.132,0.299,4.76e-05,0.125,0.134,119.961,519HIcJYhoJJFGarZh2jF4,spotify:artist:519HIcJYhoJJFGarZh2jF4,[],0
WHATISLOVE NIMAK,Софушка,0WA7G5l7gXvmkrpz8NFWHd,0,Bezdiploma,6FPIsBKEuibVsuOnMjJrue,2020-11-11,album,205184,False,7,1,0.882,0.387,11,-9.268,0,0.0621,0.749,4.83e-06,0.0767,0.892,95.062,64vONEVrDsqVsWS4QchZOY,spotify:artist:64vONEVrDsqVsWS4QchZOY,[],1
Sérgio Duarte Blues Band,Just Got to Know,2LwAQT2w7qsnjyZNwCJ39V,0,Highway Man,6NQUKSRGQj1dFbZ5DhYdzH,2020-07-17,album,249853,False,6,1,0.476,0.755,5,-6.99,0,0.0628,0.0624,0.0329,0.465,0.771,146.985,1jOXmEYOLEFCIwW0nFhtNr,spotify:artist:1jOXmEYOLEFCIwW0nFhtNr,[],1
Quetzalcóatl,Quetzales,0prQuNcfqb8lm39aaC6k38,0,Dualidad,5XrAg8lxgDugH3EpOIPRR2,2020-08-22,single,274343,False,5,1,0.661,0.486,7,-5.227,0,0.0271,0.0174,0.216,0.168,0.297,87.465,225Dle66KrHFbcGkBqdsnM,spotify:artist:225Dle66KrHFbcGkBqdsnM,[],0
Nigel Windsor,The Sleeper Pt 3,3FjpSWvhr3CzTVfMx03gXC,0,Poetry Conceptions,1xQpTVH00aFLnInLBD9Sbr,2020-07-28,album,110712,False,5,1,0.582,0.244,1,-23.217,1,0.438,0.0866,0.000384,0.47,0.46,126.127,2bMtW70k6Etl79eHeUnYgF,spotify:artist:2bMtW70k6Etl79eHeUnYgF,[],0
Natural Samples,Natural Scale,4iMXGIPcnCZ2g9g0stGqvj,0,22 Purely Natural Sound,2SsL9zjHjQcKAb0SQyrQ2V,2020-12-04,album,136000,False,4,1,0.436,0.713,7,-21.591,1,0.0442,0.677,0.464,0.824,0.4,120.145,47MfVCrL7T19D2H9T7C2Rs,spotify:artist:47MfVCrL7T19D2H9T7C2Rs,"['color noise', 'water', 'white noise']",53
Nature Sound Collection,Rain in the Creek,1J29pUVj0YHK1r1e6OG9e2,0,50 Ambient Relaxation Rain Sounds (Loopable),3zO4OssmqGc4u7vwt4zU2i,2020-02-26,album,165045,False,17,1,0.0,0.00808,6,-32.921,0,0.0,0.561,0.238,0.968,0.0,0.0,0qhhlPFVV3YoxoB4jtqvkx,spotify:artist:0qhhlPFVV3YoxoB4jtqvkx,"['environmental', 'healing', 'sleep']",46
Deep Sleep FX,Starry Drops,3hnbUKgwSes70nBvSjHY7o,0,2020 Summer Serenity Sounds | Reiki & Anxiety Relief,0zCZUqHf7162OGLYHQ5ku9,2020-08-06,album,441904,False,37,1,0.142,0.36,9,-24.869,1,0.1,0.813,0.84,0.0745,0.0282,171.351,52ZkV6bSNDshzq9BGTudae,spotify:artist:52ZkV6bSNDshzq9BGTudae,"['ocean', 'water']",37
Tranquility Spree,Bright Stars Shining,4xnKLrcEJW0PDRwURMuDLR,0,Lagoon Peace,2XMuhGqsf1fvHtw6aQiWQs,2020-05-05,album,198500,False,16,1,0.197,0.508,8,-13.452,1,0.284,0.313,0.215,0.157,0.0719,84.237,5TwGqGqJXW0bmSzmdCKLp7,spotify:artist:5TwGqGqJXW0bmSzmdCKLp7,"['binaural', 'environmental']",37
Andrew Weathers,Surface (Stone),3OSZBRlor1TaCLb8Uu2c4g,0,Recordings with Guitar,54yRqAaNCmlFCzXxkkEFYP,2020-09-18,album,223010,False,2,1,0.203,0.293,7,-23.105,1,0.0912,0.34,0.903,0.248,0.261,83.849,0Ig2JrqWdPVtEJrUUCtVSX,spotify:artist:0Ig2JrqWdPVtEJrUUCtVSX,['pastoral'],8
Speakeasy Jazz Playlist,Cultured Ambience for Sunday Brunch,5iq4ynmF1FUngYM4rj3h93,0,Piano Jazz - Background for Monday Mornings,1z9LfiHdwfYRhVMlpbAhOt,2020-09-10,album,285791,False,9,1,0.608,0.012,10,-24.19,0,0.352,0.991,0.927,0.107,0.0865,82.632,7JUF2LBHAedb4B4v2rthH1,spotify:artist:7JUF2LBHAedb4B4v2rthH1,[],19
Baby Songs Academy,Dreamland,0Jz7oDNHCRTaf4qqXkF1lm,0,40 Happy Baby Lullabies,7MXwX3qifOEg4cdxEE2mTJ,2020-01-04,album,90289,False,25,1,0.758,0.0114,1,-25.641,1,0.0736,0.977,0.863,0.101,0.519,67.01,29Kwz91V4puoxZHuhOf4qR,spotify:artist:29Kwz91V4puoxZHuhOf4qR,['lullaby'],30
Background Instrumental Jazz,Energetic Moods for Social Distancing,5PIy7rTeePOKXUT7FM2Xt7,0,Bgm for Social Distancing,1duDYr3R5VYL87Jda1RZ9y,2020-05-24,album,116192,False,7,1,0.759,0.254,3,-12.222,1,0.189,0.982,0.863,0.104,0.621,78.686,2HNvUwY4VT6UY1nMUqbhaR,spotify:artist:2HNvUwY4VT6UY1nMUqbhaR,[],14
Lunch Time Music,Repos Charmant - Des Sons,4wFKY9riOozHz3G8D5R3jH,0,En train de lire Facile à vivre Ambiance,4EWjHipdPsD2Gf0oxmjta4,2020-07-23,album,111641,False,8,1,0.949,0.22,0,-16.644,1,0.0959,0.594,0.867,0.116,0.839,107.524,2lo35gyB8BpMafyAyegBqO,spotify:artist:2lo35gyB8BpMafyAyegBqO,[],14
San Sebastian,Intentions,4KgvBg86uqW2LKkSBdMXg7,0,Intentions,6RedNzfZITBtCu1unneQdH,2020-02-14,single,331572,False,1,1,0.829,0.888,7,-5.079,0,0.135,0.00594,0.0034,0.648,0.79,124.013,6a8KC7HPyTqiU55Ycmeanv,spotify:artist:6a8KC7HPyTqiU55Ycmeanv,[],18
El McMeen,The Fairflower of Northumberland,0oA25RruQjDrckEttfogBl,0,Guitar Favorites in 3/4 Time: Good Things Happen in 3's!,4GXiKnToLzsmsShm6PHE9x,2020-06-10,album,159981,False,8,1,0.332,0.149,3,-19.599,1,0.0409,0.948,0.935,0.117,0.238,102.669,4tB0oTiIVlyFnkF8AoC0Wl,spotify:artist:4tB0oTiIVlyFnkF8AoC0Wl,"['fingerstyle', 'instrumental acoustic guitar']",25
White Noise Research,Deep Sleep after a Tiring Day,4QTfFhxaqkD2MpF7mYwPVI,0,Floor Fan White Noise,1SL9p7jI4mDhuUjh42d50A,2020-12-20,album,60000,False,43,1,0.324,0.236,10,-43.888,0,0.0677,0.986,0.285,0.103,0.0673,145.838,2LFckOYhr4hG0PtLqHYWkz,spotify:artist:2LFckOYhr4hG0PtLqHYWkz,"['environmental', 'sleep']",44
Express Groove,No Te Vas - Extended House Drum Track,4f6JyKcq1cO4keZtP20PSc,0,"Create Your Stem Files Collection, Vol. 19 (Instrumental Versions And Tracks With Separate Sounds)",22wqCVexuOAB9ObxI8IcVD,2020-01-13,single,272385,False,22,1,0.771,0.996,0,-7.379,1,0.0986,0.000159,0.854,0.0317,0.548,100.002,42aS1ZaTe9NDc0QDoyOj9v,spotify:artist:42aS1ZaTe9NDc0QDoyOj9v,[],5
Bird Love,Heaven at the Oceanside,4qcP3VoWeyaIm9GfHBEiLx,0,Natural Ocean Sight - Music for Calm Office Environment,2Mfw3CoEz2d8O88JP4HeJT,2020-05-20,album,142762,False,50,1,0.395,0.766,5,-15.204,0,0.194,0.0109,0.905,0.321,0.0431,139.958,5ooPUpkLySY1uqvCs9FnnZ,spotify:artist:5ooPUpkLySY1uqvCs9FnnZ,[],2
Guided Meditation,Buddhas Direction,28PO8gBjzal9qIUU3On85R,0,78 Relaxing Sounds Of Peace,4Q91HWomtr2XAno3rSGimQ,2020-01-31,album,121000,False,34,1,0.237,0.0519,0,-26.387,1,0.045,0.943,0.955,0.112,0.0973,160.409,5lWKhMEB1HAYGo8i3AndCm,spotify:artist:5lWKhMEB1HAYGo8i3AndCm,"['guided meditation', 'meditation']",30
Psytrance,Biokinetix - Lets Go ( Psychedelic Goa Trance ),6YpA7xjxATesLG11XOeUor,0,Rave EDM Club Top 100 Best Selling Chart Hits,5CwTghhuiyhobJQEnrcJVO,2020-09-02,album,457007,False,33,1,0.578,0.995,0,-4.906,1,0.0567,7.1e-05,0.704,0.351,0.467,146.999,09P92LAlZoMocst1v12UAI,spotify:artist:09P92LAlZoMocst1v12UAI,[],14
Winter Music Academy,Catching Snowflakes Contest,1oYWTTrhPEUH0pckuNHFek,0,"Swing Christmas Fun: Christmas in the Rhythm of Swing and Dixieland, Fun with Jazz",333NzlKtOLae0H4qwm2ZVK,2020-11-05,album,195534,False,18,1,0.819,0.319,11,-11.733,1,0.105,0.962,0.531,0.16,0.855,81.914,4RZ0foXJgbduNm9hQqXkaW,spotify:artist:4RZ0foXJgbduNm9hQqXkaW,[],0
Dancing Jazz Project,All Night,40lCakV6yTDyTjokobpfSE,0,Dance with Modern Jazz !,23auwYJgyxj8MYpIQIIdwq,2020-03-06,album,198823,False,13,1,0.742,0.33,3,-13.011,0,0.0538,0.681,0.595,0.0954,0.661,82.464,1cNXyn0bqSoYiamiWQoASJ,spotify:artist:1cNXyn0bqSoYiamiWQoASJ,[],0
Quebec Lounge Jazz,Sophisticated Stride Piano - Bgm for Morning Coffee,7FQG0YUQjM6vieQQuukUln,0,Soundscape for Reading,6GstIXiLBgjqbxi1xQcN2m,2020-03-10,album,174614,False,4,1,0.829,0.201,8,-12.037,1,0.0583,0.961,0.69,0.187,0.68,71.41,0Shi6bWaVSN5s9dDQAJL7q,spotify:artist:0Shi6bWaVSN5s9dDQAJL7q,[],0
Citii,Back to It,2b7XWiRcYgAfpaLqzo8O1f,0,Back to It,0ECu1ev1IHIJAOdddmSUyD,2020-03-22,single,159792,True,1,1,0.794,0.626,11,-6.648,1,0.377,0.651,0.0,0.103,0.643,120.125,422Luntzm4kRVq1XO87Kbl,spotify:artist:422Luntzm4kRVq1XO87Kbl,[],0
学习音乐 浪漫,抚慰的读回忆,2gQjlp4SHFacdXj3o0aUPe,0,完美浓度声音,2N6kRKl2oicdZhKDrbnC5d,2020-12-07,album,148979,False,5,1,0.609,0.0777,3,-18.317,1,0.0591,0.977,0.888,0.12,0.214,174.266,7IFm7VdzxkTEvQ1azgeUbl,spotify:artist:7IFm7VdzxkTEvQ1azgeUbl,[],0
Speaker Face,Rest,5Lps3v0vqNriH4Wg7ZJtnZ,0,Crescent,5y4xQtl9y18ZTUOoLIWB7O,2020-10-09,album,219240,False,7,1,0.53,0.0551,9,-20.867,0,0.0562,0.939,0.823,0.112,0.112,78.436,7s7ofqwUKNSO0eQPy0AwjG,spotify:artist:7s7ofqwUKNSO0eQPy0AwjG,[],5
猫音乐 豪华房,抚慰的睡猫回忆,3RZ2QLQGBA4YGj98c6oCMI,0,从容的睡猫印象数,6nHfRkHuldGEQ0EmACc6KD,2020-12-01,album,168246,False,5,1,0.741,0.177,2,-18.105,1,0.0474,0.944,0.869,0.112,0.495,96.993,54Rtf5c757OO4ZrR7uMaAR,spotify:artist:54Rtf5c757OO4ZrR7uMaAR,[],0
Saylay,Make up,27P77WJ1DTEkWx02veOx1F,0,Make up,1EqUbaSvwOxyMtGphGWLOl,2020-11-11,single,233848,False,1,1,0.689,0.348,5,-10.836,1,0.0413,0.792,0.00015,0.28,0.535,152.079,2JbUoAA586rQPcliNZVtk1,spotify:artist:2JbUoAA586rQPcliNZVtk1,[],0
Morgenentspannung,Musik (Dankbar Von Zuhause aus Arbeiten),6RWv9NlCStENNcLsaejl1F,0,Weiß Kaffeehäuser Stimmungen,0yTMRselqprMO0NdFYdOS3,2020-08-10,album,173685,False,5,1,0.768,0.104,9,-16.493,0,0.0803,0.988,0.887,0.0908,0.317,93.58,2omeszB1x8f3WXMytp3Gfi,spotify:artist:2omeszB1x8f3WXMytp3Gfi,[],0
AZU Soundworks,Sharp Nail,4CMTilckPRoTw97EAMkbxT,0,エレクトロ Vol.17 -Instrumental BGM- by Audiostock,25Q7jtvbytQyXkmaeSOew3,2020-10-21,compilation,183068,False,10,1,0.503,0.836,0,-9.536,1,0.0388,0.0133,0.177,0.093,0.563,76.983,0YfcB1gc8nRbejMPZXe7Pa,spotify:artist:0YfcB1gc8nRbejMPZXe7Pa,[],1
Musik zur Massage Hintergrundmusik,"Ermutigend Abwickeln, Musik",6ZJ2UGIecwB0Svz48QaEFi,0,Jung Abwickeln (Ambiente),2E4jITDcAetOflE3MczroN,2020-12-01,album,139412,False,10,1,0.667,0.279,10,-14.951,0,0.0369,0.97,0.923,0.106,0.215,124.032,3pnnIj9dxMeoU410lqQ13Y,spotify:artist:3pnnIj9dxMeoU410lqQ13Y,[],0
Bonmo,Color November,4J88ASNZsUHqAbw18vHcrD,0,Hopeditz,6JF1Y2C0CGf99CoBd4OBi5,2020-12-11,album,94600,False,14,1,0.709,0.0404,10,-15.076,0,0.407,0.863,0.889,0.0823,0.514,82.24,6E8GjlSNmuYkSIXxglakf7,spotify:artist:6E8GjlSNmuYkSIXxglakf7,[],0
ダウンテンポ コーヒーショップミュージック,BGM(勉強する),59mN6xbtYOuHHY81q7dPox,0,喫茶店(気分),71JUO0V9vmCq4gyqBSu5jV,2020-09-15,album,143220,False,10,1,0.573,0.149,0,-17.231,1,0.0609,0.856,0.833,0.11,0.648,112.855,5RtK9ybTYmDGu0Da0lY10s,spotify:artist:5RtK9ybTYmDGu0Da0lY10s,[],0
古風な カフェミュージック,器楽(読書),0AvGexoMuyMLYfmPMMYExq,0,器楽-リラックス,4cm4xw3E4uV3JiFu0iXg2W,2020-09-25,album,143220,False,4,1,0.561,0.421,11,-14.949,0,0.0491,0.495,0.845,0.106,0.36,113.843,1JhPpzU9UxGw2wnH4cHoA2,spotify:artist:1JhPpzU9UxGw2wnH4cHoA2,[],0
Pete Byron Ortiz,The Well,7rAzkmBnTKzdDjEXHSdryC,0,The Well,0Tq0MyBCOBnl6fbiR56Wtt,2020-06-01,single,118680,False,1,1,0.477,0.736,4,-3.795,0,0.0426,0.00214,0.00289,0.655,0.513,169.979,0QhDBeQINLbQpcm7MHNbkH,spotify:artist:0QhDBeQINLbQpcm7MHNbkH,[],0
U.F.O. Tha God,Different Dimensionz,5qo715HJDlOnDIladmEFRP,0,U.F.O. Islandz,620Fnac6BXVk4chFOt0TFx,2020-03-20,album,242259,True,12,1,0.772,0.749,9,-4.942,0,0.258,0.154,0.0,0.143,0.353,129.984,3vpYdNYZI7exNvqzvJ5j3z,spotify:artist:3vpYdNYZI7exNvqzvJ5j3z,[],0
Hertz,Moonset,4BdIhX9nnZSQfEMUxLbghQ,0,Lucid Dreams,29stHDDn4AuJ92AEqNYD21,2020-04-04,single,140571,False,4,1,0.684,0.32,4,-12.687,0,0.0712,0.928,0.916,0.109,0.15,170.018,6r5uG7MhQf4y3neNGAQrgW,spotify:artist:6r5uG7MhQf4y3neNGAQrgW,[],0
Mixer,POGO808,3V51G1VsoS6VxYFgeraDRL,0,POGO808,2JX2ePQvX3STAVPAGcU8hR,2020-03-15,single,178500,True,1,1,0.676,0.772,0,-8.322,1,0.158,0.0987,0.0,0.0985,0.555,90.023,1TWu7y9PXarVRoWqywhzNp,spotify:artist:1TWu7y9PXarVRoWqywhzNp,[],1
Yogi,Souvenir,52HhEdrhIOcZ1yRfYxuZIF,0,Rebirth,3EulO6iKAXCdomzLk69pNb,2020-02-17,album,193260,False,7,1,0.647,0.478,0,-11.079,1,0.0255,0.0944,0.00266,0.119,0.444,109.96,05e2yhRMQlqEq4IGekrSEC,spotify:artist:05e2yhRMQlqEq4IGekrSEC,[],0
Bell,DeadBread Too,1jsFcfMVRUrsFnZZmjAcoE,0,MasterCraft,2uVh7HuWRyK3xAsxZFPYWo,2020-09-13,album,178000,True,7,1,0.807,0.344,10,-12.744,1,0.268,0.412,0.0,0.0838,0.398,124.937,0H8eXMV16DU9jbgN6p7g8n,spotify:artist:0H8eXMV16DU9jbgN6p7g8n,[],0
Spicke,Rapist,3A7AmHW7SEcGsc3pD83tQl,0,Into the hate,3vIbQ4pwl1wxzHtW3tD5yx,2020-10-03,single,205557,True,4,1,0.605,0.621,11,-7.318,1,0.0325,0.258,0.0293,0.136,0.428,119.952,746ARgMeE197nPKjuGVImx,spotify:artist:746ARgMeE197nPKjuGVImx,[],0
Teddy Taliban,Ghetto Poet,0d0vV6JMC7RSTiqEP3PfmY,0,HOOD POETRY,1zPcwa4QX0eBjlgHbqCkrE,2020-03-07,single,149054,True,4,1,0.518,0.53,6,-12.803,0,0.443,0.38,6.58e-06,0.249,0.156,93.374,2kP5KgFIwiLc5gv3Kg8iq7,spotify:artist:2kP5KgFIwiLc5gv3Kg8iq7,[],0
S. Raghuraman,Saranam Saranam,4wBD5wl0Yqu02PDaZhJJRI,0,Sabari Giri Ayyappa,4oqNQwTSX6HnWo8uTVh3HI,2020-11-15,single,398785,False,4,1,0.818,0.399,6,-7.124,1,0.0312,0.476,0.0,0.365,0.498,105.65,1Q1xXltu5GQU5t5gKu3EIX,spotify:artist:1Q1xXltu5GQU5t5gKu3EIX,[],0
Kri$,AYO,0ARAqEki8tlyhj5MnWUSFZ,0,AYO,0IZeZcRE3gXBd97r4nPwnR,2020-02-05,single,163443,True,1,1,0.884,0.675,2,-6.47,1,0.149,0.541,0.000245,0.132,0.316,99.99,697ILgix6WdbfF7di4OJJg,spotify:artist:697ILgix6WdbfF7di4OJJg,[],0
Mantra Overdub,Obstruct II : Derailed,34aLfksoNnlDbwxxicVvRD,0,Travel Experiences,66LSpaWjmcK8SBoOK11TjK,2020-10-25,album,229196,False,8,1,0.507,0.316,1,-20.671,0,0.0627,0.756,0.926,0.111,0.0372,108.121,2nOSMxqatawtQlUGsERqqN,spotify:artist:2nOSMxqatawtQlUGsERqqN,[],0
Nature Sounds XLE Library,Amongst the Stars,1vNlLzTEsUzjV2tLNEMMlS,0,Peaceful Melodies for Complete Relaxation,5M5f34Bb7F6z6kq3jRrn4v,2020-06-05,album,330000,False,10,1,0.256,0.282,0,-27.93,1,0.0466,0.959,0.902,0.1,0.152,129.315,4R4jXMwUyLk5xkM5qq44cb,spotify:artist:4R4jXMwUyLk5xkM5qq44cb,"['environmental', 'sleep']",32
